(8.48, -17.207)
(8.48, 7.082)
(8.48, -0.36)
(8.49, -17.215)
(8.49, 7.042)
(8.49, -0.36)
(8.5, -17.192)
(8.5, 7.076)
(8.5, -0.36)
(8.51, -17.2)
(8.51, 7.036)
(8.51, -0.36)
(8.52, -17.177)
(8.52, 7.07)
(8.52, -0.36)
(8.53, -17.184)
(8.53, 7.029)
(8.53, -0.36)
(8.54, -17.161)
(8.54, 7.064)
(8.54, -0.359)
(8.55, -17.169)
(8.55, 7.023)
(8.55, -0.359)
(8.56, -17.146)
(8.56, 7.058)
(8.56, -0.359)
(8.57, -17.154)
(8.57, 7.016)
(8.57, -0.359)
(8.58, -17.131)
(8.58, 7.052)
(8.58, -0.359)
(8.59, -17.139)
(8.59, 7.01)
(8.59, -0.359)
(8.6, -17.115)
(8.6, 7.046)
(8.6, -0.358)
(8.61, -17.124)
(8.61, 7.003)
(8.61, -0.358)
(8.62, -17.1)
(8.62, 7.04)
(8.62, -0.358)
(8.63, -17.109)
(8.63, 6.997)
(8.63, -0.358)
(8.64, -17.084)
(8.64, 7.034)
(8.64, -0.358)
(8.65, -17.093)
(8.65, 6.99)
(8.65, -0.358)
(8.66, -17.069)
(8.66, 7.028)
(8.66, -0.357)
(8.67, -17.078)
(8.67, 6.984)
(8.67, -0.357)
(8.68, -17.054)
(8.68, 7.022)
(8.68, -0.357)
(8.69, -17.063)
(8.69, 6.977)
(8.69, -0.357)
(8.7, -17.038)
(8.7, 7.016)
(8.7, -0.357)
(8.71, -17.048)
(8.71, 6.971)
(8.71, -0.357)
(8.72, -17.023)
(8.72, 7.01)
(8.72, -0.356)
(8.73, -17.033)
(8.73, 6.964)
(8.73, -0.356)
(8.74, -17.008)
(8.74, 7.004)
(8.74, -0.356)
(8.75, -17.018)
(8.75, 6.957)
(8.75, -0.356)
(8.76, -16.992)
(8.76, 6.998)
(8.76, -0.356)
(8.77, -17.003)
(8.77, 6.951)
(8.77, -0.356)
(8.78, -16.977)
(8.78, 6.993)
(8.78, -0.355)
(8.79, -16.988)
(8.79, 6.944)
(8.79, -0.355)
(8.8, -16.961)
(8.8, 6.987)
(8.8, -0.355)
(8.81, -16.973)
(8.81, 6.937)
(8.81, -0.355)
(8.82, -16.946)
(8.82, 6.981)
(8.82, -0.355)
(8.83, -16.958)
(8.83, 6.931)
(8.83, -0.355)
(8.84, -16.93)
(8.84, 6.975)
(8.84, -0.354)
(8.85, -16.943)
(8.85, 6.924)
(8.85, -0.355)
(8.86, -16.915)
(8.86, 6.969)
(8.86, -0.354)
(8.87, -16.928)
(8.87, 6.917)
(8.87, -0.354)
(8.88, -16.9)
(8.88, 6.964)
(8.88, -0.354)
(8.89, -16.913)
(8.89, 6.91)
(8.89, -0.354)
(8.9, -16.884)
(8.9, 6.958)
(8.9, -0.353)
(8.91, -16.898)
(8.91, 6.903)
(8.91, -0.354)
(8.92, -16.869)
(8.92, 6.952)
(8.92, -0.353)
(8.93, -16.883)
(8.93, 6.896)
(8.93, -0.353)
(8.94, -16.853)
(8.94, 6.947)
(8.94, -0.353)
(8.95, -16.868)
(8.95, 6.889)
(8.95, -0.353)
(8.96, -16.837)
(8.96, 6.942)
(8.96, -0.352)
(8.97, -16.853)
(8.97, 6.881)
(8.97, -0.353)
(8.98, -16.822)
(8.98, 6.937)
(8.98, -0.352)
(8.99, -16.839)
(8.99, 6.874)
(8.99, -0.352)
(9.0, -16.806)
(9.0, 6.932)
(9.0, -0.352)
(9.01, -16.824)
(9.01, 6.865)
(9.01, -0.352)
(9.02, -16.79)
(9.02, 6.928)
(9.02, -0.351)
(9.03, -16.81)
(9.03, 6.856)
(9.03, -0.352)
(9.04, -16.773)
(9.04, 6.926)
(9.04, -0.351)
(9.05, -16.797)
(9.05, 6.845)
(9.05, -0.351)
(9.06, -16.756)
(9.06, 6.925)
(9.06, -0.351)
(9.07, -16.785)
(9.07, 6.832)
(9.07, -0.351)
(9.08, -16.737)
(9.08, 6.928)
(9.08, -0.35)
(9.09, -16.773)
(9.09, 6.817)
(9.09, -0.351)
(9.1, -16.717)
(9.1, 6.935)
(9.1, -0.35)
(9.11, -16.763)
(9.11, 6.801)
(9.11, -0.351)
(9.12, -16.697)
(9.12, 6.941)
(9.12, -0.35)
(9.13, -16.753)
(9.13, 6.784)
(9.13, -0.35)
(9.14, -16.676)
(9.14, 6.95)
(9.14, -0.349)
(9.15, -16.745)
(9.15, 6.763)
(9.15, -0.35)
(9.16, -16.655)
(9.16, 6.96)
(9.16, -0.349)
(9.17, -16.738)
(9.17, 6.739)
(9.17, -0.35)
(9.18, -16.633)
(9.18, 6.975)
(9.18, -0.348)
(9.19, -16.732)
(9.19, 6.715)
(9.19, -0.35)
(9.2, -16.61)
(9.2, 6.993)
(9.2, -0.348)
(9.21, -16.727)
(9.21, 6.691)
(9.21, -0.35)
(9.22, -16.587)
(9.22, 7.014)
(9.22, -0.347)
(9.23, -16.722)
(9.23, 6.669)
(9.23, -0.349)
(9.24, -16.564)
(9.24, 7.036)
(9.24, -0.347)
(9.25, -16.72)
(9.25, 6.641)
(9.25, -0.349)
(9.26, -16.537)
(9.26, 7.073)
(9.26, -0.347)
(9.27, -16.721)
(9.27, 6.611)
(9.27, -0.349)
(9.28, -16.511)
(9.28, 7.112)
(9.28, -0.346)
(9.29, -16.729)
(9.29, 6.571)
(9.29, -0.349)
(9.3, -16.481)
(9.3, 7.168)
(9.3, -0.346)
(9.31, -16.746)
(9.31, 6.518)
(9.31, -0.35)
(9.32, -16.441)
(9.32, 7.26)
(9.32, -0.345)
(9.33, -16.787)
(9.33, 6.427)
(9.33, -0.35)
(9.34, -16.375)
(9.34, 7.446)
(9.34, -0.344)
(9.35, -16.869)
(9.35, 6.283)
(9.35, -0.352)
(9.36, -16.266)
(9.36, 7.808)
(9.36, -0.343)
(9.37, -17.032)
(9.37, 6.06)
(9.37, -0.354)
(9.38, -16.083)
(9.38, 8.537)
(9.38, -0.34)
(9.39, -17.178)
(9.39, 6.135)
(9.39, -0.357)
(9.4, -16.257)
(9.4, 8.531)
(9.4, -0.344)
(9.41, -17.325)
(9.41, 6.18)
(9.41, -0.361)
(9.42, -16.395)
(9.42, 8.603)
(9.42, -0.347)
(9.43, -17.463)
(9.43, 6.252)
(9.43, -0.363)
(9.44, -16.563)
(9.44, 8.592)
(9.44, -0.35)
(9.45, -17.596)
(9.45, 6.308)
(9.45, -0.366)
(9.46, -16.705)
(9.46, 8.62)
(9.46, -0.353)
(9.47, -17.725)
(9.47, 6.361)
(9.47, -0.369)
(9.48, -16.844)
(9.48, 8.649)
(9.48, -0.356)
(9.49, -17.851)
(9.49, 6.415)
(9.49, -0.372)
(9.5, -16.981)
(9.5, 8.671)
(9.5, -0.359)
(9.51, -17.972)
(9.51, 6.469)
(9.51, -0.374)
(9.52, -17.113)
(9.52, 8.692)
(9.52, -0.362)
(9.53, -18.087)
(9.53, 6.523)
(9.53, -0.377)
(9.54, -17.242)
(9.54, 8.708)
(9.54, -0.364)
(9.55, -18.197)
(9.55, 6.577)
(9.55, -0.379)
(9.56, -17.367)
(9.56, 8.722)
(9.56, -0.367)
(9.57, -18.3)
(9.57, 6.635)
(9.57, -0.381)
(9.58, -17.494)
(9.58, 8.712)
(9.58, -0.369)
(9.59, -18.397)
(9.59, 6.684)
(9.59, -0.383)
(9.6, -17.605)
(9.6, 8.723)
(9.6, -0.372)
(9.61, -18.493)
(9.61, 6.727)
(9.61, -0.385)
(9.62, -17.709)
(9.62, 8.744)
(9.62, -0.374)
(9.63, -18.584)
(9.63, 6.773)
(9.63, -0.387)
(9.64, -17.814)
(9.64, 8.752)
(9.64, -0.376)
(9.65, -18.67)
(9.65, 6.82)
(9.65, -0.389)
(9.66, -17.916)
(9.66, 8.753)
(9.66, -0.378)
(9.67, -18.751)
(9.67, 6.864)
(9.67, -0.391)
(9.68, -18.014)
(9.68, 8.752)
(9.68, -0.38)
(9.69, -18.828)
(9.69, 6.905)
(9.69, -0.392)
(9.7, -18.106)
(9.7, 8.753)
(9.7, -0.382)
(9.71, -18.902)
(9.71, 6.944)
(9.71, -0.394)
(9.72, -18.193)
(9.72, 8.757)
(9.72, -0.383)
(9.73, -18.972)
(9.73, 6.982)
(9.73, -0.395)
(9.74, -18.277)
(9.74, 8.757)
(9.74, -0.385)
(9.75, -19.034)
(9.75, 7.029)
(9.75, -0.397)
(9.76, -18.365)
(9.76, 8.732)
(9.76, -0.387)
(9.77, -19.083)
(9.77, 7.084)
(9.77, -0.398)
(9.78, -18.454)
(9.78, 8.68)
(9.78, -0.389)
(9.79, -19.122)
(9.79, 7.139)
(9.79, -0.399)
(9.8, -18.536)
(9.8, 8.621)
(9.8, -0.39)
(9.81, -19.147)
(9.81, 7.201)
(9.81, -0.399)
(9.82, -18.607)
(9.82, 8.558)
(9.82, -0.391)
(9.83, -19.16)
(9.83, 7.264)
(9.83, -0.4)
(9.84, -18.679)
(9.84, 8.467)
(9.84, -0.393)
(9.85, -19.154)
(9.85, 7.344)
(9.85, -0.4)
(9.86, -18.752)
(9.86, 8.336)
(9.86, -0.394)
(9.87, -19.129)
(9.87, 7.433)
(9.87, -0.4)
(9.88, -18.814)
(9.88, 8.201)
(9.88, -0.395)
(9.89, -19.092)
(9.89, 7.521)
(9.89, -0.399)
(9.9, -18.86)
(9.9, 8.077)
(9.9, -0.396)
(9.91, -19.05)
(9.91, 7.602)
(9.91, -0.398)
(9.92, -18.896)
(9.92, 7.961)
(9.92, -0.396)
(9.93, -19.015)
(9.93, 7.652)
(9.93, -0.398)
(9.94, -18.908)
(9.94, 7.895)
(9.94, -0.396)
(9.95, -18.987)
(9.95, 7.683)
(9.95, -0.397)
(9.96, -18.906)
(9.96, 7.858)
(9.96, -0.396)
(9.97, -18.961)
(9.97, 7.703)
(9.97, -0.397)
(9.98, -18.902)
(9.98, 7.826)
(9.98, -0.396)
(9.99, -18.94)
(9.99, 7.713)
(9.99, -0.396)
(10.0, -18.894)
(10.0, 7.803)
(10.0, -0.396)
(10.01, -18.919)
(10.01, 7.721)
(10.01, -0.396)
(10.02, -18.885)
(10.02, 7.783)
(10.02, -0.395)
(10.03, -18.898)
(10.03, 7.728)
(10.03, -0.396)
(10.04, -18.873)
(10.04, 7.767)
(10.04, -0.395)
(10.05, -18.88)
(10.05, 7.729)
(10.05, -0.395)
(10.06, -18.86)
(10.06, 7.755)
(10.06, -0.395)
(10.07, -18.863)
(10.07, 7.726)
(10.07, -0.395)
(10.08, -18.846)
(10.08, 7.745)
(10.08, -0.395)
(10.09, -18.847)
(10.09, 7.721)
(10.09, -0.394)
(10.1, -18.832)
(10.1, 7.737)
(10.1, -0.394)
(10.11, -18.831)
(10.11, 7.717)
(10.11, -0.394)
(10.12, -18.817)
(10.12, 7.73)
(10.12, -0.394)
(10.13, -18.816)
(10.13, 7.711)
(10.13, -0.394)
(10.14, -18.802)
(10.14, 7.722)
(10.14, -0.394)
(10.15, -18.8)
(10.15, 7.706)
(10.15, -0.393)
(10.16, -18.787)
(10.16, 7.715)
(10.16, -0.393)
(10.17, -18.785)
(10.17, 7.7)
(10.17, -0.393)
(10.18, -18.772)
(10.18, 7.708)
(10.18, -0.393)
(10.19, -18.769)
(10.19, 7.694)
(10.19, -0.393)
(10.2, -18.757)
(10.2, 7.701)
(10.2, -0.393)
(10.21, -18.754)
(10.21, 7.689)
(10.21, -0.392)
(10.22, -18.742)
(10.22, 7.695)
(10.22, -0.392)
(10.23, -18.738)
(10.23, 7.683)
(10.23, -0.392)
(10.24, -18.727)
(10.24, 7.688)
(10.24, -0.392)
(10.25, -18.723)
(10.25, 7.677)
(10.25, -0.392)
(10.26, -18.712)
(10.26, 7.681)
(10.26, -0.392)
(10.27, -18.707)
(10.27, 7.671)
(10.27, -0.391)
(10.28, -18.697)
(10.28, 7.675)
(10.28, -0.391)
(10.29, -18.692)
(10.29, 7.665)
(10.29, -0.391)
(10.3, -18.681)
(10.3, 7.668)
(10.3, -0.391)
(10.31, -18.676)
(10.31, 7.659)
(10.31, -0.391)
(10.32, -18.666)
(10.32, 7.662)
(10.32, -0.391)
(10.33, -18.661)
(10.33, 7.653)
(10.33, -0.39)
(10.34, -18.651)
(10.34, 7.655)
(10.34, -0.39)
(10.35, -18.646)
(10.35, 7.646)
(10.35, -0.39)
(10.36, -18.636)
(10.36, 7.649)
(10.36, -0.39)
(10.37, -18.63)
(10.37, 7.64)
(10.37, -0.39)
(10.38, -18.621)
(10.38, 7.642)
(10.38, -0.39)
(10.39, -18.615)
(10.39, 7.634)
(10.39, -0.39)
(10.4, -18.605)
(10.4, 7.636)
(10.4, -0.389)
(10.41, -18.6)
(10.41, 7.628)
(10.41, -0.389)
(10.42, -18.59)
(10.42, 7.63)
(10.42, -0.389)
(10.43, -18.584)
(10.43, 7.622)
(10.43, -0.389)
(10.44, -18.575)
(10.44, 7.623)
(10.44, -0.389)
(10.45, -18.569)
(10.45, 7.616)
(10.45, -0.389)
(10.46, -18.559)
(10.46, 7.617)
(10.46, -0.388)
(10.47, -18.554)
(10.47, 7.609)
(10.47, -0.388)
(10.48, -18.544)
(10.48, 7.611)
(10.48, -0.388)
(10.49, -18.538)
(10.49, 7.603)
(10.49, -0.388)
(10.5, -18.529)
(10.5, 7.604)
(10.5, -0.388)
(10.51, -18.523)
(10.51, 7.597)
(10.51, -0.388)
(10.52, -18.514)
(10.52, 7.598)
(10.52, -0.387)
(10.53, -18.508)
(10.53, 7.591)
(10.53, -0.387)
(10.54, -18.498)
(10.54, 7.592)
(10.54, -0.387)
(10.55, -18.492)
(10.55, 7.585)
(10.55, -0.387)
(10.56, -18.483)
(10.56, 7.585)
(10.56, -0.387)
(10.57, -18.477)
(10.57, 7.578)
(10.57, -0.387)
(10.58, -18.468)
(10.58, 7.579)
(10.58, -0.386)
(10.59, -18.462)
(10.59, 7.572)
(10.59, -0.386)
(10.6, -18.453)
(10.6, 7.573)
(10.6, -0.386)
(10.61, -18.446)
(10.61, 7.566)
(10.61, -0.386)
(10.62, -18.437)
(10.62, 7.566)
(10.62, -0.386)
(10.63, -18.431)
(10.63, 7.56)
(10.63, -0.386)
(10.64, -18.422)
(10.64, 7.56)
(10.64, -0.385)
(10.65, -18.416)
(10.65, 7.553)
(10.65, -0.385)
(10.66, -18.407)
(10.66, 7.554)
(10.66, -0.385)
(10.67, -18.4)
(10.67, 7.547)
(10.67, -0.385)
(10.68, -18.391)
(10.68, 7.547)
(10.68, -0.385)
(10.69, -18.385)
(10.69, 7.541)
(10.69, -0.385)
(10.7, -18.376)
(10.7, 7.541)
(10.7, -0.384)
(10.71, -18.37)
(10.71, 7.534)
(10.71, -0.384)
(10.72, -18.361)
(10.72, 7.535)
(10.72, -0.384)
(10.73, -18.355)
(10.73, 7.528)
(10.73, -0.384)
(10.74, -18.345)
(10.74, 7.529)
(10.74, -0.384)
(10.75, -18.339)
(10.75, 7.522)
(10.75, -0.384)
(10.76, -18.33)
(10.76, 7.522)
(10.76, -0.383)
(10.77, -18.324)
(10.77, 7.516)
(10.77, -0.383)
(10.78, -18.315)
(10.78, 7.516)
(10.78, -0.383)
(10.79, -18.309)
(10.79, 7.509)
(10.79, -0.383)
(10.8, -18.299)
(10.8, 7.51)
(10.8, -0.383)
(10.81, -18.293)
(10.81, 7.503)
(10.81, -0.383)
(10.82, -18.284)
(10.82, 7.504)
(10.82, -0.382)
(10.83, -18.278)
(10.83, 7.497)
(10.83, -0.382)
(10.84, -18.269)
(10.84, 7.497)
(10.84, -0.382)
(10.85, -18.263)
(10.85, 7.49)
(10.85, -0.382)
(10.86, -18.254)
(10.86, 7.491)
(10.86, -0.382)
(10.87, -18.247)
(10.87, 7.484)
(10.87, -0.382)
(10.88, -18.238)
(10.88, 7.485)
(10.88, -0.381)
(10.89, -18.232)
(10.89, 7.478)
(10.89, -0.381)
(10.9, -18.223)
(10.9, 7.479)
(10.9, -0.381)
(10.91, -18.217)
(10.91, 7.471)
(10.91, -0.381)
(10.92, -18.208)
(10.92, 7.472)
(10.92, -0.381)
(10.93, -18.202)
(10.93, 7.465)
(10.93, -0.381)
(10.94, -18.192)
(10.94, 7.466)
(10.94, -0.38)
(10.95, -18.186)
(10.95, 7.459)
(10.95, -0.38)
(10.96, -18.177)
(10.96, 7.46)
(10.96, -0.38)
(10.97, -18.171)
(10.97, 7.452)
(10.97, -0.38)
(10.98, -18.162)
(10.98, 7.454)
(10.98, -0.38)
(10.99, -18.156)
(10.99, 7.446)
(10.99, -0.38)
(11.0, -18.146)
(11.0, 7.448)
(11.0, -0.379)
(11.01, -18.141)
(11.01, 7.44)
(11.01, -0.379)
(11.02, -18.131)
(11.02, 7.441)
(11.02, -0.379)
(11.03, -18.125)
(11.03, 7.433)
(11.03, -0.379)
(11.04, -18.115)
(11.04, 7.435)
(11.04, -0.379)
(11.05, -18.11)
(11.05, 7.427)
(11.05, -0.379)
(11.06, -18.1)
(11.06, 7.429)
(11.06, -0.378)
(11.07, -18.095)
(11.07, 7.42)
(11.07, -0.378)
(11.08, -18.085)
(11.08, 7.423)
(11.08, -0.378)
(11.09, -18.08)
(11.09, 7.414)
(11.09, -0.378)
(11.1, -18.069)
(11.1, 7.417)
(11.1, -0.378)
(11.11, -18.064)
(11.11, 7.408)
(11.11, -0.378)
(11.12, -18.054)
(11.12, 7.411)
(11.12, -0.377)
(11.13, -18.049)
(11.13, 7.401)
(11.13, -0.377)
(11.14, -18.039)
(11.14, 7.405)
(11.14, -0.377)
(11.15, -18.034)
(11.15, 7.395)
(11.15, -0.377)
(11.16, -18.023)
(11.16, 7.399)
(11.16, -0.377)
(11.17, -18.019)
(11.17, 7.388)
(11.17, -0.377)
(11.18, -18.008)
(11.18, 7.393)
(11.18, -0.376)
(11.19, -18.003)
(11.19, 7.382)
(11.19, -0.376)
(11.2, -17.992)
(11.2, 7.387)
(11.2, -0.376)
(11.21, -17.988)
(11.21, 7.375)
(11.21, -0.376)
(11.22, -17.977)
(11.22, 7.381)
(11.22, -0.376)
(11.23, -17.973)
(11.23, 7.368)
(11.23, -0.376)
(11.24, -17.962)
(11.24, 7.375)
(11.24, -0.376)
(11.25, -17.958)
(11.25, 7.362)
(11.25, -0.375)
(11.26, -17.946)
(11.26, 7.369)
(11.26, -0.375)
(11.27, -17.943)
(11.27, 7.355)
(11.27, -0.375)
(11.28, -17.931)
(11.28, 7.363)
(11.28, -0.375)
(11.29, -17.928)
(11.29, 7.349)
(11.29, -0.375)
(11.3, -17.915)
(11.3, 7.357)
(11.3, -0.375)
(11.31, -17.912)
(11.31, 7.342)
(11.31, -0.374)
(11.32, -17.9)
(11.32, 7.351)
(11.32, -0.374)
(11.33, -17.897)
(11.33, 7.335)
(11.33, -0.374)
(11.34, -17.884)
(11.34, 7.345)
(11.34, -0.374)
(11.35, -17.882)
(11.35, 7.329)
(11.35, -0.374)
(11.36, -17.869)
(11.36, 7.34)
(11.36, -0.374)
(11.37, -17.867)
(11.37, 7.322)
(11.37, -0.373)
(11.38, -17.853)
(11.38, 7.334)
(11.38, -0.373)
(11.39, -17.852)
(11.39, 7.315)
(11.39, -0.373)
(11.4, -17.838)
(11.4, 7.328)
(11.4, -0.373)
(11.41, -17.837)
(11.41, 7.309)
(11.41, -0.373)
(11.42, -17.822)
(11.42, 7.322)
(11.42, -0.373)
(11.43, -17.822)
(11.43, 7.302)
(11.43, -0.372)
(11.44, -17.807)
(11.44, 7.316)
(11.44, -0.372)
(11.45, -17.807)
(11.45, 7.295)
(11.45, -0.372)
(11.46, -17.791)
(11.46, 7.311)
(11.46, -0.372)
(11.47, -17.791)
(11.47, 7.288)
(11.47, -0.372)
(11.48, -17.776)
(11.48, 7.305)
(11.48, -0.372)
(11.49, -17.776)
(11.49, 7.282)
(11.49, -0.371)
(11.5, -17.76)
(11.5, 7.299)
(11.5, -0.371)
(11.51, -17.761)
(11.51, 7.275)
(11.51, -0.371)
(11.52, -17.745)
(11.52, 7.293)
(11.52, -0.371)
(11.53, -17.746)
(11.53, 7.269)
(11.53, -0.371)
(11.54, -17.729)
(11.54, 7.287)
(11.54, -0.371)
(11.55, -17.731)
(11.55, 7.262)
(11.55, -0.371)
(11.56, -17.714)
(11.56, 7.281)
(11.56, -0.37)
(11.57, -17.716)
(11.57, 7.255)
(11.57, -0.37)
(11.58, -17.698)
(11.58, 7.276)
(11.58, -0.37)
(11.59, -17.701)
(11.59, 7.249)
(11.59, -0.37)
(11.6, -17.683)
(11.6, 7.27)
(11.6, -0.37)
(11.61, -17.685)
(11.61, 7.242)
(11.61, -0.37)
(11.62, -17.668)
(11.62, 7.264)
(11.62, -0.369)
(11.63, -17.67)
(11.63, 7.236)
(11.63, -0.369)
(11.64, -17.652)
(11.64, 7.258)
(11.64, -0.369)
(11.65, -17.655)
(11.65, 7.229)
(11.65, -0.369)
(11.66, -17.637)
(11.66, 7.252)
(11.66, -0.369)
(11.67, -17.64)
(11.67, 7.223)
(11.67, -0.369)
(11.68, -17.621)
(11.68, 7.246)
(11.68, -0.368)
(11.69, -17.625)
(11.69, 7.216)
(11.69, -0.368)
(11.7, -17.606)
(11.7, 7.24)
(11.7, -0.368)
(11.71, -17.609)
(11.71, 7.21)
(11.71, -0.368)
(11.72, -17.591)
(11.72, 7.234)
(11.72, -0.368)
(11.73, -17.594)
(11.73, 7.203)
(11.73, -0.368)
(11.74, -17.575)
(11.74, 7.227)
(11.74, -0.367)
(11.75, -17.579)
(11.75, 7.197)
(11.75, -0.367)
(11.76, -17.56)
(11.76, 7.221)
(11.76, -0.367)
(11.77, -17.564)
(11.77, 7.19)
(11.77, -0.367)
(11.78, -17.545)
(11.78, 7.215)
(11.78, -0.367)
(11.79, -17.549)
(11.79, 7.184)
(11.79, -0.367)
(11.8, -17.529)
(11.8, 7.209)
(11.8, -0.366)
(11.81, -17.533)
(11.81, 7.178)
(11.81, -0.366)
(11.82, -17.514)
(11.82, 7.203)
(11.82, -0.366)
(11.83, -17.518)
(11.83, 7.171)
(11.83, -0.366)
(11.84, -17.498)
(11.84, 7.197)
(11.84, -0.366)
(11.85, -17.503)
(11.85, 7.165)
(11.85, -0.366)
(11.86, -17.483)
(11.86, 7.191)
(11.86, -0.365)
(11.87, -17.488)
(11.87, 7.158)
(11.87, -0.365)
(11.88, -17.468)
(11.88, 7.185)
(11.88, -0.365)
(11.89, -17.472)
(11.89, 7.152)
(11.89, -0.365)
(11.9, -17.452)
(11.9, 7.179)
(11.9, -0.365)
(11.91, -17.457)
(11.91, 7.145)
(11.91, -0.365)
(11.92, -17.437)
(11.92, 7.173)
(11.92, -0.364)
(11.93, -17.442)
(11.93, 7.139)
(11.93, -0.364)
(11.94, -17.422)
(11.94, 7.167)
(11.94, -0.364)
(11.95, -17.427)
(11.95, 7.132)
(11.95, -0.364)
(11.96, -17.406)
(11.96, 7.161)
(11.96, -0.364)
(11.97, -17.412)
(11.97, 7.126)
(11.97, -0.364)
(11.98, -17.391)
(11.98, 7.155)
(11.98, -0.363)
(11.99, -17.396)
(11.99, 7.12)
(11.99, -0.363)
(12.0, -17.376)
(12.0, 7.149)
(12.0, -0.363)
(12.01, -17.381)
(12.01, 7.113)
(12.01, -0.363)
(12.02, -17.36)
(12.02, 7.142)
(12.02, -0.363)
(12.03, -17.366)
(12.03, 7.107)
(12.03, -0.363)
(12.04, -17.345)
(12.04, 7.136)
(12.04, -0.362)
(12.05, -17.351)
(12.05, 7.1)
(12.05, -0.362)
(12.06, -17.33)
(12.06, 7.13)
(12.06, -0.362)
(12.07, -17.336)
(12.07, 7.094)
(12.07, -0.362)
(12.08, -17.314)
(12.08, 7.124)
(12.08, -0.362)
(12.09, -17.32)
(12.09, 7.087)
(12.09, -0.362)
(12.1, -17.299)
(12.1, 7.118)
(12.1, -0.361)
(12.11, -17.305)
(12.11, 7.081)
(12.11, -0.361)
(12.12, -17.283)
(12.12, 7.112)
(12.12, -0.361)
(12.13, -17.29)
(12.13, 7.074)
(12.13, -0.361)
(12.14, -17.268)
(12.14, 7.106)
(12.14, -0.361)
(12.15, -17.275)
(12.15, 7.068)
(12.15, -0.361)
(12.16, -17.253)
(12.16, 7.1)
(12.16, -0.36)
(12.17, -17.26)
(12.17, 7.061)
(12.17, -0.36)
(12.18, -17.237)
(12.18, 7.094)
(12.18, -0.36)
(12.19, -17.244)
(12.19, 7.055)
(12.19, -0.36)
(12.2, -17.222)
(12.2, 7.088)
(12.2, -0.36)
(12.21, -17.229)
(12.21, 7.049)
(12.21, -0.36)
(12.22, -17.207)
(12.22, 7.082)
(12.22, -0.359)
(12.23, -17.214)
(12.23, 7.042)
(12.23, -0.359)
(12.24, -17.191)
(12.24, 7.076)
(12.24, -0.359)
(12.25, -17.199)
(12.25, 7.036)
(12.25, -0.359)
(12.26, -17.176)
(12.26, 7.07)
(12.26, -0.359)
(12.27, -17.184)
(12.27, 7.029)
(12.27, -0.359)
(12.28, -17.161)
(12.28, 7.064)
(12.28, -0.358)
(12.29, -17.169)
(12.29, 7.023)
(12.29, -0.358)
(12.3, -17.145)
(12.3, 7.058)
(12.3, -0.358)
(12.31, -17.153)
(12.31, 7.016)
(12.31, -0.358)
(12.32, -17.13)
(12.32, 7.052)
(12.32, -0.358)
(12.33, -17.138)
(12.33, 7.01)
(12.33, -0.358)
(12.34, -17.115)
(12.34, 7.046)
(12.34, -0.357)
(12.35, -17.123)
(12.35, 7.003)
(12.35, -0.357)
(12.36, -17.099)
(12.36, 7.04)
(12.36, -0.357)
(12.37, -17.108)
(12.37, 6.997)
(12.37, -0.357)
(12.38, -17.084)
(12.38, 7.034)
(12.38, -0.357)
(12.39, -17.093)
(12.39, 6.99)
(12.39, -0.357)
(12.4, -17.068)
(12.4, 7.028)
(12.4, -0.356)
(12.41, -17.078)
(12.41, 6.983)
(12.41, -0.356)
(12.42, -17.053)
(12.42, 7.022)
(12.42, -0.356)
(12.43, -17.063)
(12.43, 6.977)
(12.43, -0.356)
(12.44, -17.038)
(12.44, 7.016)
(12.44, -0.356)
(12.45, -17.047)
(12.45, 6.97)
(12.45, -0.356)
(12.46, -17.022)
(12.46, 7.01)
(12.46, -0.355)
(12.47, -17.032)
(12.47, 6.964)
(12.47, -0.356)
(12.48, -17.007)
(12.48, 7.004)
(12.48, -0.355)
(12.49, -17.017)
(12.49, 6.957)
(12.49, -0.355)
(12.5, -16.991)
(12.5, 6.998)
(12.5, -0.355)
(12.51, -17.002)
(12.51, 6.951)
(12.51, -0.355)
(12.52, -16.976)
(12.52, 6.992)
(12.52, -0.354)
(12.53, -16.987)
(12.53, 6.944)
(12.53, -0.355)
(12.54, -16.961)
(12.54, 6.986)
(12.54, -0.354)
(12.55, -16.972)
(12.55, 6.937)
(12.55, -0.354)
(12.56, -16.945)
(12.56, 6.981)
(12.56, -0.354)
(12.57, -16.957)
(12.57, 6.93)
(12.57, -0.354)
(12.58, -16.93)
(12.58, 6.975)
(12.58, -0.353)
(12.59, -16.942)
(12.59, 6.924)
(12.59, -0.354)
(12.6, -16.914)
(12.6, 6.969)
(12.6, -0.353)
(12.61, -16.927)
(12.61, 6.917)
(12.61, -0.353)
(12.62, -16.899)
(12.62, 6.963)
(12.62, -0.353)
(12.63, -16.912)
(12.63, 6.91)
(12.63, -0.353)
(12.64, -16.883)
(12.64, 6.958)
(12.64, -0.352)
(12.65, -16.897)
(12.65, 6.903)
(12.65, -0.353)
(12.66, -16.868)
(12.66, 6.952)
(12.66, -0.352)
(12.67, -16.882)
(12.67, 6.896)
(12.67, -0.352)
(12.68, -16.852)
(12.68, 6.947)
(12.68, -0.352)
(12.69, -16.867)
(12.69, 6.889)
(12.69, -0.352)
(12.7, -16.837)
(12.7, 6.942)
(12.7, -0.351)
(12.71, -16.853)
(12.71, 6.881)
(12.71, -0.352)
